index,Series_Name,Series_Code,Country_Name,Country_Code,1990_[YR1990],2000_[YR2000],2013_[YR2013],2014_[YR2014],2015_[YR2015],2016_[YR2016],2017_[YR2017],2018_[YR2018],2019_[YR2019],2020_[YR2020],2021_[YR2021],2022_[YR2022],2012_[YR2012],2011_[YR2011],2010_[YR2010],2009_[YR2009],2008_[YR2008],2007_[YR2007],2006_[YR2006],2005_[YR2005],2004_[YR2004],2003_[YR2003],2002_[YR2002],2001_[YR2001],1999_[YR1999],1998_[YR1998],1997_[YR1997],1996_[YR1996],1995_[YR1995],1994_[YR1994],1993_[YR1993],1992_[YR1992],1991_[YR1991],1989_[YR1989],1988_[YR1988],1987_[YR1987],1986_[YR1986],1985_[YR1985],1984_[YR1984],1983_[YR1983],1982_[YR1982],1981_[YR1981],1980_[YR1980],1979_[YR1979],1978_[YR1978],1977_[YR1977],1976_[YR1976],1975_[YR1975],1974_[YR1974],1973_[YR1973],1972_[YR1972],1971_[YR1971],1970_[YR1970],1969_[YR1969],1968_[YR1968],1967_[YR1967],1966_[YR1966],1965_[YR1965],1964_[YR1964],1963_[YR1963],1962_[YR1962],1961_[YR1961],1960_[YR1960]
20,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Belize,BLZ,4185.207491572511,5693.741484757516,5960.360400949127,6069.461479578355,6142.4788326928265,6024.835945394962,5806.065449442514,5756.852248858096,5907.348872389166,5040.122521325389,5733.352610874014,123456789.123,5831.158847963551,5742.6702058598485,5881.382236864046,5955.111038400263,6148.522801057909,6421.955137943706,6400.181438045155,6301.915864943325,6353.227390597132,6259.038915658864,5903.9789333193485,5795.345531013076,5204.564809891389,4943.160820197839,4927.029980728326,4921.528770897198,5021.867307863475,5119.192762333793,5220.645589552492,5014.297695227367,4567.64727965389,3837.2924026806977,3470.8812058661365,3232.394565944797,2985.1810949548117,2921.161805346693,2959.144261335603,2970.1256494728314,3107.743967003553,3187.322664200262,3230.4387060162917,2914.2546345608885,2766.8876518634197,2615.585112478394,2505.931065828837,2557.954094881293,2511.1093849575636,2241.675544996902,2158.7824233396796,1989.877941992298,1948.6980046564042,1902.7436979667082,1862.645157131096,1787.9969717570993,1757.0820188006776,1728.6451864159458,1697.0489422057688,1663.8128808600725,1629.3107091633174,1593.587952015148,1558.38864778125
21,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Benin,BEN,771.0758639653651,888.7301846304564,1020.5282340508014,1054.1087666098806,1041.6525231598348,1045.150936575817,1072.3619662208641,1111.2272401224075,1153.7262099808256,1164.705946180817,1214.0775898994414,123456789.123,980.0746132124755,962.7445896995257,962.8161095257497,970.9659689341363,977.3031631812148,959.5549934664756,931.769140879746,924.269524085128,938.0381781100989,925.8492611373737,922.4176387398967,908.3477029939236,865.4525624675445,847.0744874729148,839.9516966644621,817.849735178736,804.3503329733785,774.2629218718353,787.8191186949447,778.2552682102868,779.4233090190701,729.408784018937,773.8469744250563,771.1611554105277,806.540433864715,812.9483202892042,778.2914483427728,742.1193271708759,798.2682395173082,803.1650840454354,750.9600068750693,722.3994963517191,695.8809954110957,704.787862504989,688.0399096957649,698.4851507418832,751.6637185727985,744.0288108047557,733.5709843603909,704.458103043776,730.523347660338,730.5617468554886,724.8012366858717,712.0903609935821,718.4122418569192,706.9956758754719,684.0068790336738,652.9089598498617,634.1859330028988,667.5197086044092,657.2189414918902
22,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bermuda,BMU,86436.2343086978,109001.58602975613,105492.48070805537,101374.46978779338,102005.62564189034,102407.39438343846,107237.03176838644,106697.73748629633,107036.23927108473,99745.24160642145,105187.78808623302,123456789.123,106119.79503079795,112471.34754244985,115839.79601112989,117886.73799019332,125610.03344269222,128757.8806880023,125294.9593870247,119396.44940776506,118193.14872098842,116268.81686124191,113172.12063363926,115619.47468372807,100602.92748261732,97857.32328135395,94878.4922499734,91261.15148491309,89518.27763502579,86361.95281132979,86444.678219915,84371.03565551453,83812.13280159555,87131.94941238993,87481.37879791041,84794.99688049051,82395.27318299645,77902.65418769434,80164.5663042104,80483.73501078268,79583.13395690956,84633.16048328904,83239.53460826613,78360.68704143362,76999.15780695395,76180.80128967167,72208.7316209556,66534.0405871464,63637.71536439898,62615.31534696605,61244.53704206433,59713.440258161565,57309.15837317218,54904.694262487006,54082.13913785993,53985.64047542907,48593.39053791246,43253.54393211236,42301.43241013663,39029.44774428189,39527.79630051751,38751.233229027486,37935.88680257462
23,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bhutan,BTN,747.236555108309,1115.6260990562043,2436.861451456315,2551.48482296427,2695.6387725002537,2889.495868331017,2998.4752634982046,3065.8556499277433,3219.6436707066937,2878.4377045033825,2976.90648315463,123456789.123,2411.898056758374,2319.592526614172,2171.911289892084,1961.9401051193083,1859.0717218821733,1795.0730188553102,1535.428926858527,1456.4807872472477,1385.397380562635,1338.509563807902,1272.6326755632017,1176.654074539707,1110.068065852166,1053.5426820974396,1013.410005340277,978.4956411481294,944.4082033065658,892.6330246758152,851.208638215169,796.248207618207,732.0397014021847,694.6528254644828,665.597091271665,653.8796386853628,521.769147362437,482.5437441322637,478.0274086219943,471.3626064545971,440.1904430904079,439.0146954720323,393.6374113169755,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
24,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bolivia,BOL,1687.442722078001,2017.3946062635116,2777.720529164762,2882.806892769027,2975.648811378468,3054.8925467885942,3135.0316438891073,3219.200885675547,3242.948843405626,2920.1974431668837,3061.7386096362015,123456789.123,2643.69081327625,2556.830266489297,2471.473629919565,2414.1299425441107,2376.0780866403456,2277.5038235225156,2216.5447062491694,2152.3619672820373,2097.258350782123,2048.559815217557,2029.617941382458,2015.3774770883003,2003.8613060029838,2031.9722034799438,1970.1680791477845,1912.002257082916,1866.6529304012683,1817.4734003389717,1770.776896585644,1732.7391138001935,1739.8546079970538,1646.8091621997328,1620.5010349457764,1608.4035555303512,1603.2969631111314,1680.7940161311635,1746.0094850402568,1787.0527250991167,1902.585889639528,2023.879741930388,2062.9690439273463,2138.5283522740565,2184.04869599167,2188.880462412369,2132.7590081036046,2085.0316795311364,1987.1626479611657,1974.3301197940514,1909.408771548756,1808.3140799571293,1759.665162610309,1709.3163136701198,1672.2158972954405,1574.5071046754256,1513.0802412198746,1442.2215980852343,1404.0303126072859,1379.2573918007627,1318.7367927694224,1275.2556620235305,1275.1775086679756
25,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bosnia and Herzegovina,BIH,123456789.123,2554.552538613431,4297.474001095523,4403.653937954028,4599.901028799331,4803.861295480341,5015.224234082213,5263.848266192256,5476.35576227301,5373.168757345913,5862.458300478742,123456789.123,4133.883970743614,4091.5633239110302,3980.424249937934,3878.4228729121814,3931.9974855173946,3669.0001503852063,3423.1084555974817,3218.5796025269874,3061.537538389977,2851.2606183246317,2735.522879340377,2606.7385626731652,2279.733359703434,2099.2338956531444,1846.1441480447952,1422.940087181833,784.6151413350694,647.4782289049748,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
26,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Botswana,BWA,3931.63155533509,4917.108684579114,6067.846154521167,6291.244108808987,5869.732942920431,6166.085179327839,6287.59798627756,6418.571887308356,6485.457267269323,5810.948309907993,6366.592212921961,123456789.123,5566.542084163317,5684.215237277427,5428.159930064467,5031.857331104775,5982.511823596727,5912.921536488974,5700.0768034510775,5359.884660874539,5219.2835170646,5171.411465795903,5030.138975579194,4831.662502529146,4922.250367495812,4585.559047695468,4667.768767295518,4410.278261867941,4271.3636900684305,4097.203688500441,4065.3855400980224,4105.662576178463,4105.195604874815,3794.8369574336493,3464.00808669776,2997.1831920498953,2772.241073702034,2654.069245491827,2566.647897362296,2450.305720154107,2245.423922265509,2083.8989362337347,2000.6133998181044,1876.6002014322048,1760.2052541709152,1620.486222997571,1523.2383082418053,1449.4599141577603,1406.843438291632,1360.608690855689,1176.5161900286,965.6857681172177,782.9220618165162,674.7512045270779,590.2174449059436,537.4363395931156,510.79047456218143,483.58290516014864,464.0845215560477,444.87471881971555,429.88155138662773,412.2553975102541,396.38607499326145
27,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,British Virgin Islands,VGB,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
28,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Brunei Darussalam,BRN,34722.869498397835,33986.087384311104,32342.14776185471,31155.99336953402,30681.679439189393,29601.33333004512,29696.11840931732,29438.100698018916,30313.656387706385,30402.087057824203,29673.403316260188,123456789.123,33456.53296189335,33577.32906339357,32810.766147792594,32450.089944597756,33526.27086519827,34714.81795517821,35213.500151666936,34290.38511209031,34750.851654169324,35203.070734071174,34857.67207587864,34219.58436974058,33739.76367686822,33445.38840846701,34378.13262052616,35691.27013181568,35516.12739999959,34827.61267709237,34622.04532380235,35424.83040169147,34762.51287228494,35445.75872876771,37010.56792996178,37843.49261818481,38372.92480686435,40810.675135161604,42863.42198044762,44077.68608110079,45364.56541908837,45106.28228531777,58110.597726742286,64532.40724502296,54378.62334787984,52604.72961753772,49006.38713353046,42168.16424813409,43472.581508525254,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
29,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Bulgaria,BGR,4427.010713630465,3717.900482427157,6693.450152601615,6796.689119222661,7074.681023250593,7341.04761379451,7599.1249568351905,7859.6921556743,8234.839669448338,7956.469089626887,8633.982291470664,123456789.123,6693.612364290714,6605.089820458229,6427.810062126013,6288.677409636118,6464.672654035865,6048.696091872257,5629.7583139361805,5231.298204274433,4849.834399673979,4519.149920921505,4260.37221454478,3937.671502245377,3537.318429051043,3839.9474777384703,3675.152738649655,4253.202201854476,4021.9645298933547,3892.711070020695,3810.2437221200566,3836.763954750341,4093.4766785037937,4784.054646135825,4889.256319922987,4411.886222592303,4166.141669537701,3996.8648020057144,3892.356835000226,3773.315984389835,3657.287766292719,3584.441373443032,3428.4095117854545,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
30,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Burkina Faso,BFA,333.1715937210475,429.84737076724576,618.8045811388478,626.6262486769855,632.1266836839395,650.4172587002658,671.2517940029393,696.04456847617,716.0121949640816,710.4713526808134,739.6727223915058,123456789.123,602.7867567972309,583.6794751370619,563.9267748097841,535.5168327165164,535.5836428716349,521.3452574424716,516.1767659229197,501.2072484598171,476.00997926053304,470.12958095362427,449.85392968286317,444.54975338132596,434.6583907647793,416.74169828589777,399.18499842625977,385.2291986007888,355.9879399046216,345.48170145981595,349.70197492054893,346.5072678585778,354.3218871987516,344.0903653473881,345.84856202895816,335.7669334524578,345.8774302503082,329.5699926323534,312.62416898456115,327.5955593646588,335.8013170919569,315.0163416567564,310.4725758773098,316.37010976166937,313.1738193994306,306.9005634306914,312.927576993243,294.4878708171049,291.630501946725,274.3467130673522,277.93987193209995,276.30044719399893,277.1168298901661,281.6063649120728,280.780248468211,277.0913111719026,258.8898764830934,261.74246050071656,256.3122968369786,254.47393717709133,261.62432627425477,250.15627725064746,243.93050471216154
31,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Burundi,BDI,435.07095216429025,310.0067174452705,305.29084164785206,307.7655377623995,289.3596332808654,282.97597252123006,277.9598088869351,274.1319142259043,270.13728306889897,263.3609942179586,261.0193796493715,123456789.123,301.4813256240372,299.01718194267573,297.79173334486774,296.84710110354274,300.84135555677534,298.9366666976587,299.76912711398165,294.7387795743252,303.1196763793382,300.08615927330953,313.48641246113965,308.6452055253388,319.13580746368893,330.1289376179363,321.089697436829,325.9119232055323,354.1161883178186,408.41932476726146,427.069006953007,440.5918659975942,447.74486665548164,428.9714243417415,431.43730716848495,419.8560627867417,407.11733491626273,401.76721524272466,367.26624031740783,375.6770142522788,371.9972318544742,385.2952864886632,357.6831416028194,369.1874316913121,371.9538796254302,386.1917560596122,355.1859614490525,336.21719884682665,342.02421692110653,353.07365802562555,329.6031179491151,351.87235805683105,350.71278554791724,295.2636108176162,306.0751486914787,314.2932610637375,283.1420883148734,277.1879572797235,274.07449578939475,265.33986901069045,260.1623882334715,244.5934153075889,290.7332384367529
32,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cabo Verde,CPV,787.1068935356243,1844.5380700561384,2910.099443727147,2894.9870539776084,2891.884482499916,2994.1983250132203,3068.9902922773977,3172.960459146951,3318.9327814305498,2801.0491514525934,2968.8607699270824,123456789.123,2919.779874116953,2923.2605018994404,2845.702356646529,2834.882367127874,2901.192120792873,2750.476982480039,2416.1738431295585,2265.0346697421282,2145.7746037420447,1973.554934576561,1921.8922244422497,1854.5120579292986,1644.9394935572889,1510.5852075467908,1372.33881018388,1263.3230872764348,1161.1325448342238,1041.270469485641,895.7685803577449,845.157926367088,780.6891764329798,795.6931905978165,763.2780362124623,729.4183602204427,708.3184719223839,697.45498337238,650.3968868566516,635.2120541960636,588.260792191301,580.432160520028,542.6226016479919,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
33,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cambodia,KHM,123456789.123,488.0027022891109,1049.994506498087,1109.3756527343035,1170.7428157832423,1235.3234039579622,1304.5493890348591,1384.9680228339446,1465.9695353876245,1404.198655017222,1429.937026826188,123456789.123,992.1346003948217,938.0176770982401,888.912588308966,851.2030242714067,863.3869747645201,822.7540866750808,759.6433949760304,697.746758239126,627.0082133890394,578.4093554485435,542.6547429826982,518.3842919045275,451.8614506421211,408.82252681775856,398.6529631616754,391.8290169646308,378.9223782089959,353.95657004830696,563.7702820796067,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
34,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cameroon,CMR,1348.7303452171336,1137.6245230672598,1332.8599996115172,1366.9665899325232,1399.675331192363,1420.0298671738083,1429.2346801753756,1445.267766440655,1454.564064023851,1419.32820350189,1432.8626845743024,123456789.123,1305.6680287981894,1283.5670369433712,1277.2656890564112,1277.181614847359,1281.019832741218,1281.3924802630945,1262.871901873257,1250.058878543732,1256.6936455107966,1206.6105079097752,1175.87166969885,1156.050386904169,1124.9004728891798,1105.2452003040007,1083.6416061232155,1064.6460417019555,1049.7066596669085,1048.9872089975722,1059.520358968327,1184.787084716086,1259.1172584422063,1480.6445056713571,1554.282376581594,1738.8354639027593,1833.4202798016302,1771.165354978703,1689.9769638946377,1618.0305273959348,1546.4768339126222,1473.8712317955108,1304.5079140889777,1375.2945866048262,1334.261346186442,1123.991053696977,1014.0678593637092,1102.1321119832562,1018.6395139752083,945.6586026406395,922.5286656010132,923.1947526957882,916.2852821802456,912.3519043503342,892.2973724157716,860.4080387466679,989.9027629925168,969.43165672337,973.0751131617966,962.0242865344915,948.9412640635514,939.2569463117053,943.2784584941404
35,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Canada,CAN,123456789.123,37923.48646302249,42846.28419579576,43635.095481137076,43596.13553655462,43536.913403246705,44325.48833674632,44917.483728232604,45109.24448551507,42258.69101709173,43936.30810482521,123456789.123,42315.80738915577,42036.997843854195,41155.32363768886,40368.29203654793,42063.63305217309,42097.43511981812,41646.41463686652,40989.52682394749,40093.80734043596,39257.76189639007,38912.20974022862,38185.21967123814,36393.96369276994,34889.67131130127,33861.14709782478,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
36,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Cayman Islands,CYM,123456789.123,123456789.123,76620.30249505179,76875.34822200827,77298.62805518442,78080.2447261331,78886.12111068798,80600.61074534712,82139.89611388367,76116.42523373528,76577.822242188,123456789.123,77451.29854437934,78396.55905849874,79522.70748299327,84029.99744947025,93169.67009998986,96283.71357586798,96179.76349915199,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123,123456789.123
37,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Central African Republic,CAF,531.3860033890077,445.80329147632114,338.1657046305103,338.7003836972678,351.8797535791863,362.2183299425417,371.6031297792233,378.2630765263064,381.4140450646688,375.2169228039659,370.6757490669808,123456789.123,534.8835608019068,513.5942650128939,500.5292756618014,488.3880233862986,459.56245564548334,459.7460647981616,447.8081049884985,436.1002636253697,442.0152345553536,426.15957939878416,461.49808408562865,455.33837868485466,470.1683573292206,466.63410696089693,458.13383373230016,447.3506291512163,478.3438932266696,458.65452203196816,451.19993364708796,464.33546174818986,512.2518382615499,560.0150970449221,562.9772802203372,562.323379334523,598.8575813300214,585.0904801403487,569.5704476066943,526.1725945886968,579.0879655448048,543.471228351176,557.8779757645524,590.1301445073206,611.2779888758009,610.1402413004153,593.7767760404558,571.669760917332,580.7094647791658,556.8854839565087,557.2944744682485,568.4887216781825,574.0636157642131,573.6965825055727,548.2533660187366,553.0932194054113,540.134008206954,548.1902889481106,554.2780228586895,553.8283383209108,568.562997529181,601.5881652160975,583.6489660366886
38,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,Chad,TCD,429.24914483563373,379.35154556234534,754.1718107400454,777.935678448612,774.4116005043749,703.4660047298396,660.1261315184162,653.3497592832906,652.7032137634691,622.2785041754973,595.6637845780243,123456789.123,739.338362273076,703.1232126841743,727.5249426121986,662.9232505881572,658.8744583707456,661.772362474344,662.8855027921759,682.3538710772773,605.2393528914454,473.4680200864926,429.4269724258431,409.70366729488734,396.0118238584005,412.8431329142804,399.38814140792374,391.17301742785156,399.9994906446993,412.84427573398557,383.2591432276582,465.1760108046384,449.2814364220375,460.32656715112273,453.9029106050896,406.55836151685304,431.3751307210598,463.36326252388807,384.0887995318625,381.13175711853205,346.3189828788928,344.6681956038522,341.1876839813787,363.58593583832555,472.41849342755404,483.038297426817,481.04891459370145,476.1539866261378,445.91981502869163,434.35683466829255,485.06134399773225,490.0381238425082,511.5766822780961,512.328891246239,488.63795419836885,500.11473793564943,505.5069562398319,524.4271959244838,531.2865029232426,555.6859543177733,575.849349541444,557.2777438059659,560.2965142263298
